체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[09:32:05-983004],10738,1,00010739,00010738,1,0016250,0018025
[09:32:05-983381],10738,2,00010739,00010738,1,0016250,0018023
[09:32:05-984790],10738,2,00010739,00010738,1,0016250,0018021
[09:32:05-986244],10738,2,00010739,00010738,1,0016250,0018019
[09:32:05-987682],10738,1,00010738,00010737,1,0016252,0018018
[09:32:10-616320],10738,50,00010739,00010737,1,0016250,0017999
[09:32:11-513167],10738,1,00010739,00010738,2,0016250,0018008
[09:32:12-358323],10739,1,00010739,00010738,2,0016249,0018008
[09:32:13-950989],10738,6,00010739,00010738,1,0016259,0018002
[09:32:14-158368],10738,3,00010739,00010737,1,0016259,0017999
[09:32:19-246120],10738,30,00010738,00010737,1,0016314,0017999
[09:32:37-106159],10738,55,00010739,00010738,2,0016187,0019200
[09:32:40-008534],10739,1,00010739,00010738,2,0016186,0019219
[09:32:40-511017],10738,1,00010738,00010737,1,0016216,0019218
[09:32:47-046758],10738,11,00010738,00010737,2,0016205,0019199
[09:32:47-049430],10738,8,00010738,00010737,2,0016197,0019199
[09:32:47-050776],10738,1,00010738,00010737,2,0016196,0019199
[09:32:47-052012],10738,6,00010738,00010737,2,0016190,0019199
[09:32:47-053345],10738,1,00010738,00010737,2,0016189,0019199
[09:32:47-054931],10738,3,00010739,00010737,2,0016186,0019199
[09:32:58-316038],10738,10,00010739,00010737,2,0016146,0019199
[09:33:13-719321],10738,20,00010739,00010737,1,0016146,0019120
[09:33:13-739038],10738,10,00010738,00010737,2,0016164,0019099
[09:33:20-294328],10738,5,00010739,00010738,2,0016151,0019215
[09:33:33-250505],10738,1,00010739,00010738,1,0016149,0019282
[09:33:51-661999],10739,1,00010739,00010738,2,0016128,0019387
[09:34:46-166660],10738,106,00010738,00010737,1,0016192,0019119
[09:34:46-167943],10738,1,00010738,00010737,2,0016191,0019119
[09:34:47-136991],10738,46,00010739,00010737,2,0016148,0019119
[09:34:49-648043],10738,1,00010739,00010738,2,0016148,0019120
[09:34:50-044922],10739,1,00010739,00010738,2,0016147,0019129
[09:34:51-796233],10738,15,00010739,00010738,1,0016146,0019214
[09:35:30-266840],10739,1,00010739,00010738,2,0016145,0019286
[09:36:43-109561],10739,10,00010739,00010738,2,0016114,0019396
[09:38:37-546202],10738,1,00010739,00010738,1,0015891,0019446
[09:38:43-887959],10739,1,00010739,00010738,2,0015890,0019447
[09:38:57-227928],10739,500,00010739,00010738,2,0015390,0019478
[09:38:57-233247],10739,24,00010740,00010738,2,0015366,0019478
[09:39:01-056467],10739,1,00010740,00010739,1,0015366,0019250
[09:39:02-575381],10740,1,00010740,00010739,2,0015365,0019181
[09:39:52-883784],10739,1,00010740,00010739,1,0014727,0019515
[09:40:56-149008],10740,50,00010740,00010739,2,0014638,0020130
[09:40:56-151928],10740,7,00010740,00010739,2,0014631,0020130
[09:40:56-164120],10740,25,00010740,00010739,2,0014603,0020130
[09:40:56-169959],10740,50,00010740,00010739,2,0014553,0020130
[09:40:56-177529],10740,62,00010740,00010739,2,0014491,0020130
[09:40:56-180696],10740,100,00010740,00010739,2,0014391,0020130
[09:40:56-186225],10740,6,00010740,00010739,2,0014385,0020130
[09:40:56-191157],10740,6,00010740,00010739,2,0014379,0020130
[09:40:56-193534],10740,5,00010740,00010739,2,0014374,0020130
[09:40:56-196043],10740,1,00010740,00010739,2,0014373,0020130
[09:40:56-200503],10740,80,00010740,00010739,2,0014293,0020130
[09:40:56-201911],10740,1,00010740,00010739,2,0014292,0020130
[09:40:56-203515],10740,3,00010740,00010739,2,0014289,0020130
[09:40:56-211663],10740,6,00010740,00010739,2,0014283,0020130
[09:40:56-220599],10740,6,00010740,00010739,2,0014277,0020130
[09:40:56-221638],10740,98,00010740,00010739,2,0014179,0020130
[09:40:56-227824],10740,2,00010740,00010739,2,0014177,0020130
[09:40:57-331405],10740,50,00010740,00010739,2,0014127,0020130
[09:40:58-106165],10740,100,00010741,00010739,2,0014027,0020130
[09:40:59-482614],10740,7,00010741,00010739,1,0013559,0020130
[09:41:00-117837],10740,10,00010741,00010739,1,0013559,0020040
[09:41:00-409081],10740,23,00010740,00010739,2,0013602,0020040
[09:41:00-729269],10740,3,00010741,00010740,2,0013558,0020128
[09:41:00-748207],10741,1,00010741,00010740,2,0013554,0020128
[09:41:02-020713],10740,10,00010741,00010740,1,0013654,0020118
[09:41:02-024998],10740,78,00010741,00010739,1,0013654,0020040
[09:41:03-933891],10741,1,00010741,00010739,2,0013653,0019990
[09:41:14-295010],10740,50,00010740,00010739,2,0013905,0019988
[09:41:28-987303],10740,68,00010741,00010740,2,0013883,0020019
[09:41:36-719237],10741,1,00010741,00010740,2,0014029,0020125
[09:42:05-746362],10740,1,00010741,00010740,1,0013637,0020124
[09:42:29-890884],10741,300,00010741,00010740,2,0013340,0020514
[09:42:32-663138],10740,5,00010741,00010740,1,0013318,0020643
[09:43:07-395244],10741,1,00010741,00010740,2,0013382,0021122
[09:43:56-680924],10740,25,00010741,00010740,1,0013398,0021697
[09:43:59-101721],10741,300,00010741,00010740,2,0013466,0021663
[09:44:24-495391],10741,30,00010741,00010740,2,0013803,0021763
[09:44:40-730804],10740,1,00010741,00010740,1,0013785,0021762
[09:44:42-979371],10741,1,00010741,00010740,2,0013787,0021762
[09:44:55-161899],10740,5,00010741,00010740,1,0013858,0021657
[09:44:59-980770],10741,1,00010741,00010740,2,0013894,0021657
[09:45:49-953231],10740,5,00010741,00010740,1,0013915,0021635
[09:47:13-565614],10741,1,00010741,00010740,2,0013820,0021634
[09:47:14-685824],10741,150,00010741,00010740,2,0013667,0021634
[09:47:14-697138],10741,77,00010742,00010741,2,0013580,0021793
[09:47:18-831953],10742,1,00010742,00010741,2,0013154,0022056
[09:47:21-536542],10742,1,00010742,00010741,2,0013154,0022023
[09:48:02-562834],10741,1,00010742,00010741,1,0012962,0022109
[09:48:44-408374],10741,10,00010742,00010741,1,0013684,0023032
[09:48:50-117517],10741,50,00010742,00010741,1,0013740,0022985
[09:48:51-773112],10741,22,00010742,00010741,1,0013740,0022960
[09:48:54-296935],10741,10,00010742,00010741,1,0013740,0022950
[09:48:54-432591],10741,10,00010742,00010741,1,0013740,0022940
[09:49:00-829394],10741,2,00010742,00010741,1,0013793,0022938
[09:49:11-671012],10741,1,00010742,00010741,1,0013775,0022741
[09:49:11-829790],10742,1,00010742,00010741,2,0013774,0022741
[09:49:34-241711],10742,200,00010742,00010741,2,0013475,0023266
[09:50:08-536871],10742,110,00010742,00010741,2,0013490,0023172
[09:50:08-538558],10742,4,00010742,00010741,2,0013486,0023172
[09:50:08-542322],10742,3,00010742,00010741,2,0013483,0023172
[09:50:09-395966],10742,200,00010742,00010741,2,0013283,0023172
[09:50:09-398645],10742,96,00010743,00010741,2,0013187,0023172
[09:50:09-416188],10742,1,00010743,00010742,1,0013190,0023158
[09:50:10-187871],10742,13,00010742,00010741,1,0013247,0023109
[09:50:10-822668],10742,15,00010742,00010741,2,0013232,0023109
[09:50:10-824358],10742,6,00010742,00010741,2,0013226,0023109
[09:50:10-845431],10742,36,00010743,00010742,2,0013190,0023073
[09:50:16-581210],10743,1,00010743,00010742,2,0013239,0023337
[09:50:17-056904],10743,1,00010743,00010742,2,0013238,0023337
[09:50:22-497274],10742,10,00010743,00010742,1,0013237,0023268
[09:50:25-064263],10742,1,00010743,00010742,1,0013237,0023326
[09:50:46-819010],10743,1000,00010743,00010742,2,0012256,0023575
[09:50:46-824366],10743,407,00010744,00010743,2,0011846,0023695
[09:50:52-592914],10743,80,00010744,00010743,1,0011899,0023801
[09:50:52-596611],10743,1,00010744,00010743,1,0011899,0023800
[09:50:52-606564],10743,90,00010744,00010743,1,0011899,0023668
[09:50:52-607657],10743,83,,6 000106,1,, 000107
[09:50:52-620466],10743,7,00010743,00010742,2,0011902,0023585
[09:50:52-623246],10743,3,00010744,00010742,2,0011899,0023585
[09:50:52-668046],10744,10,00010744,00010742,2,0011889,0023585
[09:50:55-426823],10743,20,00010744,00010743,1,0011842,0023670
[09:50:55-611695],10743,41,00010744,00010743,1,0011842,0023629
[09:50:55-613438],10743,1,00010744,00010743,1,0011842,0023628
[09:50:55-615715],10743,3,00010744,00010743,1,0011842,0023625
[09:50:55-922016],10743,1,00010744,00010743,1,0011842,0023624
[09:50:57-851956],10743,20,00010744,00010743,1,0011842,0023530
[09:50:57-953340],10743,10,00010744,00010743,1,0011842,0023520
[09:51:00-260600],10743,1,00010744,00010743,1,0011742,0023505
[09:51:02-578296],10743,5,00010744,00010743,1,0011842,0023500
[09:51:02-580684],10743,18,00010744,00010743,1,0011842,0023482
[09:51:04-128670],10743,5,00010744,00010743,1,0011842,0023447
[09:51:04-588039],10744,1,00010744,00010743,2,0011841,0023447
[09:51:04-652898],10743,20,00010744,00010743,1,0011841,0023427
[09:51:04-676039],10743,5,00010744,00010743,1,0011841,0023422
[09:51:06-421219],10743,76,00010743,00010742,1,0011870,0023355
[09:51:06-495855],10743,27,00010744,00010743,2,0011851,0023478
[09:51:06-497135],10743,40,00010744,00010743,1,0011851,0023438
[09:51:08-771080],10743,50,00010744,00010743,1,0011571,0024388
[09:51:09-672963],10743,10,00010744,00010743,1,0011571,0024378
[09:51:09-674671],10743,5,00010744,00010743,1,0011571,0024373
[09:51:09-746337],10743,18,00010743,00010742,1,0011603,0024355
[09:51:10-734906],10743,100,00010743,00010742,2,0011906,0024355
[09:51:11-880875],10743,100,00010743,00010742,2,0011836,0024355
[09:51:16-032052],10743,200,00010743,00010742,2,0011354,0024240
[09:51:28-639494],10743,10,00010743,00010742,2,0011679,0024213
[09:52:29-392467],10742,50,00010743,00010742,1,0012170,0025611
[09:54:51-495954],10742,2,00010743,00010742,1,0012103,0025651
[09:54:58-628594],10742,6,00010743,00010742,1,0012103,0025645
[09:54:58-658525],10742,6,00010743,00010742,1,0012103,0025625
[09:54:58-688476],10742,64,00010743,00010742,1,0012103,0025561
[09:54:58-693490],10742,50,00010743,00010742,1,0012103,0025511
[09:54:58-694853],10742,84,00010743,00010742,1,0012103,0025427
[09:54:58-699819],10742,8,00010743,00010742,1,0012103,0025419
[09:54:58-700989],10742,25,00010743,00010742,1,0012103,0025394
[09:54:58-707421],10742,82,00010743,00010742,1,0012103,0025312
[09:54:58-708586],10742,3,00010743,00010742,1,0012103,0025309
[09:54:58-709867],10742,21,00010743,00010742,1,0012103,0025288
[09:54:58-711086],10742,1,00010743,00010742,1,0012103,0025287
[09:54:58-712259],10742,2,00010743,00010742,1,0012103,0025285
[09:54:58-713471],10742,20,00010743,00010742,1,0012103,0025265
[09:54:58-716041],10742,1,00010743,00010742,1,0012103,0025264
[09:54:58-718510],10742,5,00010743,00010742,1,0012103,0025259
[09:55:01-136539],10742,90,00010743,00010742,1,0012103,0025220
[09:55:01-138292],10742,25,00010743,00010742,1,0012103,0025195
[09:55:01-140223],10742,1,00010743,00010742,1,0012103,0025194
[09:55:01-676231],10742,6,00010743,00010742,1,0012103,0025188
[09:55:02-473969],10742,30,00010743,00010742,1,0012103,0025157
[09:55:05-504955],10742,50,00010743,00010742,1,0012103,0025107
[09:55:06-931044],10742,1,00010743,00010742,1,0012103,0025106
[09:55:07-191712],10742,5,00010743,00010742,1,0012103,0025101
[09:55:07-848623],10742,5,00010743,00010742,1,0012103,0025097
[09:55:08-429316],10742,29,00010742,00010741,1,0012174,0025068
[09:55:22-556352],10742,89,00010742,00010741,2,0012201,0025217
[09:55:22-558103],10742,6,00010742,00010741,2,0012195,0025217
[09:55:22-559804],10742,10,,5 000106,2,, 000107
[09:55:27-735157],10742,10,00010743,00010741,2,0012185,0025257
[09:55:37-830088],10742,10,00010743,00010742,1,0012187,0025425
[09:55:40-171223],10742,10,00010743,00010742,1,0012187,0025915
[09:55:46-865620],10742,5,00010743,00010742,1,0012197,0025953
[09:57:34-495338],10743,20,00010743,00010742,2,0012530,0026199
[09:57:37-683043],10743,9,00010743,00010742,2,0012521,0026227
[09:57:40-245618],10743,5,00010743,00010742,2,0012516,0026243
[09:57:41-563586],10743,5,00010743,00010742,2,0012511,0026343
[09:57:49-294365],10743,300,00010743,00010742,2,0012251,0026343
[09:57:49-299483],10743,45,00010744,00010743,2,0012203,0026346
[09:58:16-324961],10743,10,00010744,00010743,1,0012728,0026524
[09:58:22-383458],10743,2,00010744,00010743,1,0012728,0026522
[09:58:22-385342],10743,1,00010744,00010743,1,0012728,0026521
[09:58:24-230602],10743,1,00010744,00010743,1,0012728,0026496
[09:58:24-638973],10743,1,00010744,00010743,1,0012728,0026495
[09:58:24-642687],10743,1,00010744,00010743,1,0012728,0026447
[09:58:24-646598],10743,2,00010744,00010743,1,0012728,0026442
[09:58:24-649116],10743,3,00010744,00010743,1,0012728,0026439
[09:58:24-653991],10743,1,00010744,00010743,1,0012797,0026438
[09:58:24-656655],10743,3,00010744,00010743,1,0012797,0026435
[09:58:24-661685],10743,10,00010744,00010743,1,0012797,0026425
[09:58:24-662812],10743,2,00010744,00010743,1,0012797,0026423
[09:58:24-665245],10743,97,00010744,00010743,1,0012797,0026326
[09:58:24-666600],10743,2,00010744,00010743,1,0012797,0026324
[09:58:24-670273],10743,6,00010744,00010743,1,0012780,0026318
[09:58:24-671496],10743,29,00010743,00010742,1,0012788,0026289
[09:58:25-588044],10743,11,00010744,00010743,2,0012797,0026458
[09:58:28-939895],10743,150,00010744,00010743,1,0012780,0026403
[09:58:31-957238],10744,10,00010744,00010743,2,0012770,0026402
[09:58:32-681675],10743,200,00010744,00010743,1,0012770,0026302
[09:58:36-573684],10743,5,00010744,00010743,1,0013077,0026370
[09:58:38-748077],10744,5,00010744,00010743,2,0013172,0026370
[09:58:45-783233],10743,3,00010744,00010743,1,0012972,0026464
[09:59:20-643878],10743,3,00010744,00010743,1,0013118,0026759
[09:59:30-997297],10743,40,00010744,00010743,1,0013118,0026592
[09:59:32-220400],10744,5,00010744,00010743,2,0013113,0026592
[09:59:49-202924],10743,100,00010744,00010743,1,0013118,0026439
[09:59:52-665779],10743,50,00010744,00010743,1,0013128,0026394
[09:59:53-895610],10743,3,00010744,00010743,1,0013128,0026390
[09:59:54-980372],10743,182,00010743,00010742,1,0013236,0026208
[10:00:05-944323],10743,56,00010743,00010742,2,0013535,0026152
[10:00:05-950945],10743,124,00010744,00010742,2,0013331,0026152
[10:00:07-669650],10743,1,00010744,00010742,2,0013312,0026132
[10:00:08-024801],10743,1,00010744,00010742,1,0013331,0026132
[10:00:08-026155],10743,1,00010744,00010743,1,0013331,0026153
[10:00:08-576112],10743,15,00010744,00010743,1,0013331,0026138
[10:00:08-578066],10743,6,00010744,00010742,1,0013331,0026132
[10:00:23-443334],10743,10,00010744,00010743,1,0013218,0026381
[10:01:18-330131],10744,10,00010744,00010743,2,0013135,0026597
[10:01:18-333587],10744,3,00010744,00010743,2,0013132,0026597
[10:01:18-338512],10744,50,00010744,00010743,2,0013082,0026597
[10:01:18-357268],10744,25,00010744,00010743,2,0013054,0026624
[10:01:18-362311],10744,6,00010744,00010743,2,0013048,0026624
[10:01:18-514211],10743,100,00010744,00010743,1,0013051,0026497
[10:01:26-917882],10744,500,00010744,00010743,2,0013077,0026529
[10:01:26-925595],10744,33,00010744,00010743,2,0012794,0026556
[10:01:26-926865],10744,25,00010744,00010743,2,0012769,0026556
[10:01:26-928009],10744,368,00010745,00010744,2,0012401,0026657
[10:01:28-207499],10744,1,00010745,00010744,1,0012402,0026634
[10:01:29-196606],10744,147,00010744,00010743,1,0012755,0026487
[10:01:29-200704],10744,1,00010744,00010743,2,0012754,0026487
[10:01:30-268736],10744,60,00010744,00010743,2,0012695,0026487
[10:01:31-441367],10744,1,00010744,00010743,2,0012694,0026502
[10:01:37-102569],10744,90,00010744,00010743,2,0012646,0026424
[10:03:20-617106],10744,50,00010744,00010743,2,0012463,0027706
[10:03:22-218262],10744,200,00010744,00010743,2,0012260,0027706
[10:03:22-220157],10744,1,00010744,00010743,2,0012259,0027706
[10:03:22-227346],10744,1,00010744,00010743,2,0012166,0027706
[10:03:22-229711],10744,50,,7 000106,2,, 000107
[10:03:27-455589],10744,10,00010745,00010744,1,0012116,0027909
[10:03:30-711837],10744,30,00010745,00010744,1,0012116,0027886
[10:03:30-716899],10744,50,00010745,00010744,1,0012116,0027836
[10:03:30-718318],10744,51,00010745,00010744,1,0012116,0027785
[10:03:30-719471],10744,6,00010745,00010744,1,0012116,0027779
[10:03:30-723185],10744,50,00010745,00010744,1,0012145,0027729
[10:03:30-726912],10744,25,00010745,00010744,1,0012145,0027704
[10:03:30-727995],10744,8,,7 000106,1,, 000107
[10:03:36-635438],10744,238,00010745,00010744,2,0012145,0027337
[10:03:36-651387],10744,62,00010745,00010743,1,0012145,0027275
[10:03:38-064860],10744,15,00010745,00010744,2,0012145,0027360
[10:03:38-265089],10744,88,00010744,00010743,1,0012157,0027275
[10:05:20-321257],10744,50,00010744,00010743,2,0012207,0027218
[10:05:21-125670],10744,75,00010744,00010743,2,0012132,0027143
[10:05:21-992800],10744,50,00010744,00010743,2,0012092,0027143
[10:05:21-999936],10744,69,00010745,00010743,2,0012023,0027143
[10:05:23-010153],10744,5,00010744,00010743,1,0012081,0027163
[10:05:23-012558],10744,25,00010745,00010743,2,0012056,0027163
[10:05:23-071435],10745,1,00010745,00010743,2,0012055,0027163
[10:05:26-182046],10744,3,00010744,00010743,1,0012058,0027179
[10:05:28-457577],10744,5,00010745,00010743,1,0012110,0027176
[10:05:35-129338],10744,35,00010745,00010744,2,0012615,0027241
[10:05:54-572361],10744,39,00010745,00010744,1,0012920,0027202
[10:05:54-574167],10744,1,00010745,00010744,1,0012920,0027201
[10:05:54-575397],10744,27,,7 000106,1,, 000107
[10:06:10-754678],10743,1,00010744,00010743,1,0013090,0027173
[10:06:20-082963],10744,25,00010744,00010743,2,0013065,0027148
[10:06:26-614678],10744,56,00010744,00010743,2,0013009,0027128
[10:06:37-125808],10744,69,00010745,00010744,2,0012940,0027159
[10:06:42-796269],10744,25,00010745,00010744,1,0012940,0027163
[10:06:43-407242],10744,9,00010744,00010743,1,0012956,0027128
[10:06:44-918455],10744,16,00010745,00010743,2,0012940,0027153
[10:07:05-330796],10743,30,00010744,00010743,1,0012962,0027148
[10:08:05-386771],10744,1,00010744,00010743,2,0012966,0027283
[10:08:41-353478],10744,50,00010744,00010743,2,0012883,0027283
[10:08:41-355304],10744,1,00010744,00010743,2,0012882,0027283
[10:08:41-355774],10744,8,,7 000106,2,, 000107
[10:08:51-574063],10744,51,00010745,00010743,1,0012875,0026983
[10:08:51-582748],10744,6,00010745,00010744,1,0012875,0026998
[10:09:15-731155],10744,18,00010745,00010744,1,0013875,0027219
[10:09:15-741516],10744,1,00010745,00010744,1,0013875,0027218
[10:09:15-743945],10744,18,00010745,00010744,1,0013875,0027200
[10:09:15-746400],10744,34,00010745,00010744,1,0013875,0027166
[10:09:15-747563],10744,1,00010745,00010744,1,0013875,0027165
[10:09:25-816292],10745,1,00010745,00010744,2,0012874,0027250
[10:09:35-740693],10745,100,00010745,00010744,2,0012759,0027253
[10:10:01-459211],10744,1,00010745,00010744,1,0012705,0027489
[10:10:09-016397],10744,3,00010745,00010744,1,0012705,0027486
[10:10:21-922619],10744,50,00010745,00010744,1,0012705,0027490
[10:10:22-448376],10744,390,00010744,00010743,1,0012815,0027100
[10:10:32-137613],10744,5,00010744,00010743,2,0013228,0027050
[10:10:32-143124],10744,5,00010744,00010743,2,0013223,0027050
[10:10:32-144709],10744,5,00010744,00010743,2,0013218,0027050
[10:10:32-150972],10744,5,00010744,00010743,2,0013213,0027050
[10:10:32-152927],10744,5,00010744,00010743,2,0013208,0027050
[10:10:32-163051],10744,5,00010744,00010743,2,0013203,0027050
[10:10:33-602775],10744,50,00010744,00010743,2,0013243,0027050
[10:10:44-842437],10744,7,00010744,00010743,2,0013217,0027120
[10:10:44-852453],10744,69,00010744,00010743,2,0013148,0027120
[10:10:44-853802],10744,35,00010744,00010743,2,0013113,0027120
[10:10:44-855012],10744,34,00010744,00010743,2,0013079,0027120
[10:10:44-856236],10744,29,00010744,00010743,2,0013050,0027120
[10:10:44-858757],10744,22,00010744,00010743,2,0013028,0027120
[10:10:44-859916],10744,100,00010744,00010743,2,0012928,0027120
[10:10:44-862526],10744,4,00010744,00010743,2,0012924,0027120
[10:10:44-864064],10744,10,00010744,00010743,2,0012914,0027120
[10:10:44-865410],10744,6,00010744,00010743,2,0012908,0027120
[10:10:44-866949],10744,50,00010744,00010743,2,0012858,0027120
[10:10:44-868017],10744,1,,7 000106,2,, 000107
[10:10:47-296096],10744,105,00010744,00010743,1,0013050,0027120
[10:10:48-847157],10744,50,00010744,00010743,2,0013003,0027120
[10:10:49-234382],10744,5,00010744,00010743,2,0012995,0027120
[10:10:49-357411],10744,5,00010744,00010743,2,0013000,0027120
[10:10:49-562457],10744,5,00010744,00010743,2,0012995,0027120
[10:10:49-858892],10744,5,00010744,00010743,2,0012990,0027120
[10:11:10-687259],10744,100,00010744,00010743,2,0013181,0027199
[10:11:11-292200],10744,100,00010744,00010743,2,0013081,0027199
[10:11:12-084499],10744,100,00010744,00010743,2,0012956,0027199
[10:11:12-373103],10744,91,00010745,00010744,2,0012865,0027208
[10:11:12-374814],10744,9,00010745,00010743,1,0012865,0027199
[10:11:12-658288],10744,2,00010744,00010743,2,0012888,0027199
[10:11:17-652287],10744,41,00010745,00010744,1,0012865,0026953
[10:11:17-652552],10744,10,00010745,00010744,1,0012865,0026943
[10:11:17-654029],10744,25,00010745,00010744,1,0012865,0026918
[10:11:17-655563],10744,3,00010745,00010744,1,0012865,0026915
[10:11:17-656937],10744,1,00010745,00010744,1,0012865,0026914
[10:11:17-658339],10744,1,00010745,00010744,1,0012865,0026913
[10:11:17-659694],10744,2,00010744,00010743,1,0012905,0026911
[10:11:49-150075],10744,15,00010745,00010744,1,0012866,0026927
[10:11:49-151848],10744,18,00010745,00010743,1,0012866,0026909
[10:11:56-403710],10744,1,00010745,00010744,1,0012866,0026758
[10:11:56-405384],10744,4,00010745,00010743,1,0012866,0026754
[10:11:57-311673],10744,1,00010745,00010744,1,0012866,0026783
[10:12:00-656954],10744,3,00010745,00010744,1,0012866,0026813
[10:12:00-659057],10744,1,00010745,00010744,1,0012866,0026812
[10:12:00-661124],10744,28,00010745,00010743,1,0012866,0026784
[10:12:06-981331],10744,7,00010744,00010743,2,0012958,0026684
[10:12:06-988596],10744,2,,7 000106,2,, 000107
[10:12:07-342762],10744,2,00010744,00010743,1,0012867,0026684
[10:12:12-656981],10744,1,00010744,00010743,1,0012869,0026774
[10:12:12-661597],10744,4,00010745,00010743,2,0012865,0026774
[10:14:39-343471],10745,400,00010745,00010744,2,0012534,0027180
[10:14:39-352294],10745,48,00010745,00010744,2,0012483,0027212
[10:14:39-353642],10745,6,00010745,00010744,2,0012477,0027212
[10:14:39-361145],10745,28,00010745,00010744,2,0012449,0027212
[10:14:44-969050],10745,10,00010745,00010744,2,0012389,0027212
[10:14:45-182022],10745,300,00010745,00010744,2,0012089,0027212
[10:14:45-183791],10745,10,00010745,00010744,2,0012079,0027212
[10:14:45-186035],10745,2,00010745,00010744,2,0011991,0027212
[10:14:45-187456],10745,25,00010745,00010744,2,0011966,0027212
[10:14:45-188696],10745,3,00010745,00010744,2,0011963,0027212
[10:14:45-190092],10745,403,00010746,00010745,2,0011560,0027213
[10:14:45-197410],10745,1,00010746,00010745,1,0011560,0027197
[10:14:45-201082],10745,1,00010746,00010745,1,0011560,0027166
[10:14:45-202264],10745,9,00010746,00010744,1,0011560,0027157
[10:14:45-524964],10744,1,00010746,00010744,1,0011560,0027156
[10:14:45-796357],10745,1,00010745,00010744,2,0011562,0027156
[10:14:45-798171],10745,2,00010746,00010744,2,0011560,0027156
[10:14:49-383782],10745,3,00010746,00010745,1,0011560,0027402
[10:14:50-371062],10746,10,00010746,00010745,2,0011550,0027452
[10:15:01-107837],10745,1,00010746,00010745,1,0011003,0026983
[10:15:30-291678],10745,6,00010746,00010745,1,0011007,0027699
[10:15:30-302316],10745,50,00010746,00010745,1,0011040,0027594
[10:15:30-312215],10745,7,00010746,00010745,1,0011040,0027587
[10:15:30-313658],10745,25,00010746,00010745,1,0011040,0027562
[10:15:30-315044],10745,94,00010746,00010745,1,0011040,0027468
[10:15:30-316493],10745,7,00010746,00010745,1,0011040,0027461
[10:15:30-317716],10745,87,,8 000106,1,, 000107
[10:15:31-368520],10745,100,00010745,00010744,2,0011130,0027274
[10:15:31-447872],10745,32,00010746,00010745,2,0011098,0027292
[10:15:35-683332],10746,10,00010746,00010745,2,0011087,0027390
[10:15:38-170395],10745,1,00010746,00010745,1,0011087,0027472
[10:15:48-808369],10745,40,00010746,00010745,1,0011187,0027371
[10:15:56-836092],10745,35,00010746,00010745,1,0011477,0027482
[10:15:56-838028],10745,13,00010746,00010745,1,0011477,0027469
[10:15:58-592488],10745,1,00010746,00010745,1,0011477,0027468
[10:16:04-299547],10745,58,00010745,00010744,1,0011456,0027410
[10:16:06-052947],10745,9,00010745,00010744,2,0011487,0027301
[10:17:26-019155],10744,1,00010745,00010744,1,0012529,0027726
[10:18:11-314268],10744,2,00010745,00010744,1,0012327,0027366
[10:18:29-432288],10745,6,00010745,00010744,2,0012116,0027396
[10:18:31-028420],10745,40,00010745,00010744,2,0012076,0027446
[10:18:31-030380],10745,50,00010745,00010744,2,0012026,0027446
[10:18:31-031501],10745,100,00010745,00010744,2,0011926,0027446
[10:18:31-031808],10745,87,,8 000106,2,, 000107
[10:18:32-143053],10745,30,00010745,00010744,1,0011849,0027446
[10:18:32-145663],10745,1,00010745,00010744,2,0011848,0027446
[10:18:32-146044],10745,1,00010745,00010744,2,0011847,0027446
[10:18:32-264431],10745,4,00010745,00010744,2,0011843,0027446
[10:18:32-332176],10745,4,00010746,00010745,2,0011839,0027446
[10:18:38-929125],10746,5,00010746,00010745,2,0011816,0027643
[10:18:39-057223],10746,5,00010746,00010745,2,0011811,0027643
[10:19:02-854822],10745,1,00010746,00010745,1,0011225,0027913
[10:19:06-403964],10745,200,00010746,00010745,1,0011275,0027714
[10:19:29-081408],10746,1,00010746,00010745,2,0011274,0028042
[10:20:02-040593],10745,1,00010746,00010745,1,0011274,0028065
[10:20:44-256405],10745,100,00010746,00010745,1,0011264,0028562
[10:20:51-576555],10745,180,00010746,00010745,1,0011305,0028277
[10:20:51-578308],10745,2,00010746,00010745,1,0011305,0028275
[10:20:51-579505],10745,41,,8 000106,1,, 000107
[10:20:53-030138],10745,3,00010746,00010744,1,0011357,0028234
[10:20:56-995982],10745,50,00010746,00010745,1,0011357,0028279
[10:20:56-996464],10745,6,00010746,00010745,1,0011357,0028273
[10:20:56-997797],10745,34,,8 000106,1,, 000107
[10:21:05-530967],10745,10,00010746,00010745,1,0011357,0028329
[10:21:05-532595],10745,59,00010746,00010745,1,0011357,0028270
[10:21:05-534505],10745,1,00010746,00010745,1,0011357,0028269
[10:21:05-534825],10745,1,00010746,00010745,1,0011357,0028268
[10:21:05-535977],10745,29,,8 000106,1,, 000107
[10:21:15-343328],10745,38,00010746,00010745,2,0013156,0028411
[10:21:15-352056],10745,24,00010746,00010745,1,0013156,0028410
[10:21:15-364587],10745,2,00010746,00010745,1,0013156,0028408
[10:21:27-432690],10745,30,00010746,00010745,1,0013156,0028561
[10:21:28-939198],10745,50,00010746,00010745,1,0013106,0028508
[10:21:53-017668],10745,50,00010746,00010745,1,0013108,0028466
[10:22:02-865514],10745,10,00010746,00010745,1,0013172,0028456
[10:22:17-549816],10745,50,00010746,00010745,1,0013172,0028468
[10:22:36-344221],10746,2,00010746,00010745,2,0011370,0028590
[10:23:02-913415],10746,2,00010746,00010745,2,0011068,0028613
