체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[09:17:38-534268],10749,5,00010750,00010749,1,0011133,0015943
[09:18:51-508538],10749,1,00010750,00010749,1,0011374,0015847
[09:18:51-512269],10749,1,00010750,00010749,1,0011374,0015846
[09:18:51-517357],10749,1,00010750,00010749,1,0011399,0015845
[09:18:51-519765],10749,1,00010750,00010749,1,0011399,0015844
[09:18:51-523595],10749,1,00010750,00010749,1,0011374,0015843
[09:18:52-063619],10749,92,00010750,00010749,1,0011544,0015754
[09:18:52-066678],10749,1,00010750,00010749,1,0011544,0015750
[09:18:52-069324],10749,4,00010750,00010749,1,0011554,0015746
[09:18:52-073022],10749,100,00010750,00010749,1,0011554,0015646
[09:18:52-075515],10749,221,00010750,00010749,1,0011544,0015425
[09:18:52-079359],10749,4,00010750,00010749,1,0011559,0015421
[09:18:52-081890],10749,19,00010750,00010749,1,0011559,0015402
[09:18:52-083095],10749,47,00010750,00010749,1,0011559,0015355
[09:18:52-084263],10749,12,00010750,00010749,1,0011559,0015343
[09:18:52-085477],10749,1,00010750,00010749,1,0011559,0015342
[09:18:52-088189],10749,6,00010750,00010749,1,0011559,0015336
[09:18:52-090577],10749,99,00010750,00010749,1,0011569,0015237
[09:18:52-091694],10749,1,00010750,00010749,1,0011569,0015236
[09:18:52-093133],10749,61,00010750,00010749,1,0011569,0015175
[09:18:52-094462],10749,1,00010750,00010749,1,0011569,0015174
[09:18:52-098214],10749,3,00010750,00010749,1,0011569,0015171
[09:18:52-099255],10749,1,00010750,00010749,1,0011569,0015170
[09:18:52-100514],10749,105,,2 000106,1,, 000108
[09:19:01-323256],10749,10,00010749,00010748,2,0011765,0015134
[09:19:19-927694],10749,13,00010749,00010748,2,0011777,0015393
[09:19:19-929501],10749,6,00010749,00010748,2,0011771,0015393
[09:19:19-932119],10749,100,00010749,00010748,2,0011671,0015393
[09:19:19-934550],10749,51,00010750,00010748,2,0011620,0015393
[09:19:26-435400],10749,8,00010750,00010749,1,0011595,0015587
[09:19:26-770311],10749,8,00010750,00010749,1,0011595,0015579
[09:20:02-892773],10749,50,00010750,00010749,1,0011617,0015743
[09:20:04-952085],10749,335,00010749,00010748,1,0011692,0015451
[09:20:06-083386],10749,2,00010749,00010748,2,0011767,0015451
[09:20:15-098883],10749,100,00010749,00010748,2,0011653,0015937
[09:20:15-890129],10749,6,00010749,00010748,2,0011647,0015931
[09:20:30-649706],10749,50,00010749,00010748,2,0011964,0016354
[09:20:30-651859],10749,19,00010749,00010748,2,0011945,0016354
[09:20:30-653867],10749,8,00010750,00010748,2,0011937,0016354
[09:20:35-569204],10749,3,00010749,00010748,1,0011915,0016401
[09:20:45-241211],10749,1,00010749,00010748,2,0011913,0016401
[09:20:45-243285],10749,1,00010750,00010748,2,0011912,0016401
[09:20:45-256084],10749,1,00010749,00010748,2,0011916,0016401
[09:20:45-257084],10749,1,00010749,00010748,2,0011915,0016401
[09:20:45-535319],10749,1,00010749,00010748,2,0011914,0016401
[09:20:50-899979],10749,2,00010749,00010748,2,0011912,0016411
[09:21:11-169877],10749,4,00010749,00010748,2,0012005,0016445
[09:22:32-686362],10749,450,00010749,00010748,2,0012143,0016335
[09:22:54-882005],10749,3,00010749,00010748,2,0012143,0016472
[09:22:58-401908],10748,1,00010749,00010748,1,0012143,0016481
[09:23:02-404219],10749,1,00010749,00010748,2,0012096,0016981
[09:23:06-011688],10749,1,00010749,00010748,2,0012095,0016981
[09:23:06-146272],10749,1,00010749,00010748,2,0012094,0016981
[09:23:06-412789],10749,1,00010749,00010748,2,0012093,0016981
[09:26:15-088849],10749,1,00010749,00010748,2,0012660,0017337
[09:26:20-447696],10749,3,00010749,00010748,2,0012399,0017334
[09:26:20-454327],10749,22,00010749,00010748,2,0012377,0017334
[09:26:20-898564],10749,50,00010749,00010748,2,0012327,0017334
[09:26:21-939231],10749,3,00010749,00010748,2,0012324,0017334
[09:26:24-689062],10749,35,00010749,00010748,2,0012289,0017337
[09:26:25-165725],10749,1,00010749,00010748,2,0012288,0017334
[09:26:25-636615],10749,3,00010749,00010748,2,0012285,0017334
[09:26:27-139708],10749,3,00010749,00010748,2,0012485,0017334
[09:31:22-947041],10749,5,00010749,00010748,2,0014463,0019060
[09:31:43-116315],10748,5,00010749,00010748,1,0014563,0019025
[09:31:43-118243],10748,11,00010749,00010748,1,0014563,0019014
[09:31:43-989084],10748,2,00010749,00010748,1,0014563,0019012
[09:31:46-369339],10748,74,00010749,00010748,1,0014563,0018935
[09:31:48-981606],10748,100,00010749,00010748,1,0014463,0018836
[09:31:49-376814],10748,2,00010749,00010748,1,0014462,0018834
[09:31:49-890819],10748,5,00010749,00010748,1,0014467,0018829
[09:31:50-579320],10748,5,00010749,00010748,1,0014117,0018824
[09:31:51-340792],10748,10,00010749,00010748,1,0014107,0018814
[09:31:53-320138],10748,3,00010749,00010748,1,0014109,0018811
[09:32:14-354317],10749,5,00010749,00010748,2,0013753,0018820
[09:33:17-730678],10749,10,00010749,00010748,2,0013269,0020120
[09:33:31-789422],10748,5,00010749,00010748,1,0012769,0020115
[09:33:40-879495],10748,45,00010749,00010748,1,0012823,0020070
[09:35:15-054256],10749,10,00010749,00010748,2,0012888,0020504
[09:35:17-062042],10749,10,00010749,00010748,2,0012878,0020504
[09:36:47-001123],10749,10,00010749,00010748,2,0013034,0020450
[09:37:13-086676],10748,1,00010749,00010748,1,0013219,0020451
[09:37:13-087937],10748,3,00010749,00010748,1,0013219,0020448
[09:37:13-093080],10748,1,00010749,00010748,1,0013219,0020447
[09:37:13-098408],10748,3,00010749,00010748,1,0013219,0020444
[09:37:13-133514],10748,2,00010749,00010748,1,0013241,0020442
[09:37:23-003664],10748,100,00010749,00010748,1,0013104,0020322
[09:37:23-089611],10748,70,00010749,00010748,1,0013104,0020252
[09:37:23-099832],10748,100,00010749,00010748,1,0013144,0019152
[09:37:23-101142],10748,1,00010749,00010748,1,0013144,0019151
[09:37:23-104900],10748,568,00010748,00010747,1,0013576,0018583
[09:37:23-742283],10748,2,00010748,00010747,2,0014386,0018583
[09:37:24-061409],10748,5,00010748,00010747,2,0014881,0018583
[09:37:24-346400],10748,4,00010748,00010747,2,0014923,0018583
[09:37:24-620245],10748,4,00010748,00010747,2,0014923,0018583
[09:37:45-972695],10747,100,00010748,00010747,1,0015210,0016151
[09:37:46-802438],10747,50,00010748,00010747,1,0015210,0016098
[09:37:47-219775],10747,10,00010748,00010747,1,0015210,0016088
[09:37:47-440465],10747,1,00010748,00010747,1,0015209,0016087
[09:37:47-922691],10747,10,00010748,00010747,1,0015199,0016077
[09:37:48-752514],10747,30,00010748,00010747,1,0015169,0016047
[09:37:48-758230],10747,1,00010748,00010747,1,0015169,0016046
[09:37:50-233420],10747,4,00010748,00010747,1,0015155,0016198
[09:37:54-006038],10747,50,00010748,00010747,1,0015275,0016117
[09:37:55-067688],10747,100,00010748,00010747,1,0015775,0016087
[09:38:26-454936],10747,25,00010748,00010747,1,0015795,0016157
[09:38:27-098184],10747,25,00010748,00010747,1,0015795,0016129
[09:38:28-585610],10747,1,00010748,00010747,1,0015795,0016133
[09:38:38-574146],10747,25,00010748,00010747,1,0016795,0016075
[09:38:39-378212],10747,25,00010748,00010747,1,0016795,0016019
[09:38:40-340868],10747,50,00010748,00010747,1,0016795,0015969
[09:38:40-965810],10747,15,00010748,00010747,1,0016780,0015954
[09:38:44-490936],10747,25,00010748,00010747,1,0016830,0015919
[09:38:45-056940],10747,25,00010748,00010747,1,0016830,0015894
[09:38:47-878380],10747,100,00010748,00010747,1,0016830,0015794
[09:38:48-179671],10747,75,00010748,00010747,1,0016830,0015744
[09:39:02-790678],10747,100,00010748,00010747,1,0016754,0015865
[09:39:12-445421],10747,483,00010747,00010746,1,0016771,0015496
[09:39:12-454336],10747,17,00010747,00010746,2,0016899,0015533
[09:39:12-479369],10747,100,00010747,00010746,2,0016849,0015573
[09:39:12-481684],10747,8,00010748,00010746,2,0016841,0015573
[09:39:13-595825],10747,1,00010748,00010746,2,0016801,0015573
[09:39:34-438337],10747,5,00010747,00010746,2,0017409,0015626
[09:39:52-619796],10746,5,00010747,00010746,1,0017909,0015613
[09:40:08-651358],10746,2,00010747,00010746,1,0017975,0015465
[09:40:13-801256],10746,50,00010747,00010746,1,0017882,0015415
[09:41:38-471801],10746,100,00010747,00010746,1,0017971,0016788
[09:41:59-920343],10747,59,00010747,00010746,2,0017912,0017292
[09:42:02-543140],10747,30,00010747,00010746,2,0017882,0017292
[09:42:05-425914],10746,2,00010747,00010746,1,0017246,0017408
[09:42:05-797588],10747,2,00010747,00010746,2,0017244,0017408
[09:42:08-052779],10747,1,00010747,00010746,2,0017376,0017370
[09:42:56-697926],10747,1,00010747,00010746,2,0017536,0017370
[09:42:56-704336],10747,1,00010747,00010746,2,0017535,0017370
[09:42:56-706462],10747,1,00010747,00010746,2,0017534,0017370
[09:42:56-713226],10747,1,00010747,00010746,2,0017533,0017370
[09:42:56-725355],10747,1,00010747,00010746,2,0017532,0017370
[09:42:56-732514],10747,1,00010747,00010746,2,0017531,0017370
[09:42:58-391712],10747,500,00010747,00010746,2,0017031,0017370
[09:42:58-394383],10747,89,00010747,00010746,2,0016931,0017410
[09:42:58-395613],10747,10,00010747,00010746,2,0016921,0017410
[09:42:58-398298],10747,2,00010747,00010746,2,0016919,0017410
[09:42:58-403690],10747,32,00010747,00010746,2,0016887,0017410
[09:42:58-406815],10747,1,00010747,00010746,2,0016886,0017410
[09:42:58-408155],10747,9,00010747,00010746,2,0016877,0017410
[09:42:58-410692],10747,5,00010747,00010746,2,0016872,0017410
[09:42:58-421855],10747,3,00010747,00010746,2,0016869,0017410
[09:42:58-427834],10747,70,,0 000106,2,, 000108
[09:43:14-137165],10747,70,00010748,00010747,1,0016789,0017491
[09:43:14-138563],10747,13,00010748,00010747,1,0016789,0017478
[09:43:14-139774],10747,19,00010748,00010747,1,0016789,0017459
[09:43:14-140970],10747,6,00010748,00010747,1,0016789,0017453
[09:43:14-142236],10747,1,00010748,00010747,1,0016789,0017452
[09:43:14-143291],10747,22,,0 000106,1,, 000108
[09:43:14-743103],10747,8,00010747,00010746,2,0016850,0017430
[09:43:15-379224],10747,2,00010747,00010746,2,0016845,0017430
[09:43:16-303501],10747,10,00010747,00010746,2,0016835,0017433
[09:43:16-917193],10747,5,00010747,00010746,2,0016830,0017430
[09:43:16-944803],10747,2,00010747,00010746,2,0016828,0017430
[09:43:17-127851],10747,10,00010747,00010746,2,0016818,0017430
[09:43:18-176844],10747,29,00010748,00010747,2,0016789,0017503
[09:43:18-178726],10747,3,00010748,00010747,1,0016789,0017500
[09:43:18-180438],10747,2,00010748,00010747,1,0016789,0017498
[09:43:49-335996],10747,20,00010748,00010747,1,0016534,0017551
[09:44:01-431772],10747,100,00010748,00010747,1,0016534,0017812
[09:44:39-378051],10747,100,00010748,00010747,1,0016488,0017429
[09:44:58-649054],10747,100,00010748,00010747,1,0016508,0017345
[09:44:58-654361],10747,23,00010748,00010747,1,0016508,0017241
[09:44:58-657050],10747,13,00010748,00010747,1,0016508,0017228
[09:45:14-610106],10747,5,00010748,00010747,1,0016503,0017188
[09:45:36-092600],10747,100,00010748,00010747,1,0016593,0017085
[09:45:42-107039],10747,40,00010748,00010747,1,0016593,0017045
[09:45:42-939029],10747,90,00010748,00010747,1,0016503,0016955
[09:45:44-890779],10747,23,00010747,00010746,1,0016545,0016932
[09:45:44-892505],10747,9,00010747,00010746,2,0016536,0016932
[09:45:44-895083],10747,3,00010747,00010746,2,0016587,0016932
[09:45:48-885389],10747,80,,0 000106,2,, 000108
[09:46:03-450510],10747,29,00010747,00010746,1,0015858,0016925
[09:46:03-453304],10747,1,00010748,00010746,2,0015857,0016892
[09:46:10-880896],10747,5,00010748,00010746,2,0015857,0016892
[09:46:21-970059],10747,7,00010747,00010746,2,0015865,0016902
[09:46:24-727650],10747,8,00010748,00010746,2,0015857,0016942
[09:46:46-066045],10747,15,00010748,00010747,1,0015857,0016965
[09:46:48-241026],10747,13,00010747,00010746,1,0015884,0016952
[09:46:53-180623],10747,6,00010747,00010746,2,0015878,0016952
[09:47:52-902466],10746,50,00010747,00010746,1,0015739,0016919
[09:50:19-849565],10747,56,00010747,00010746,2,0015996,0017089
[09:51:47-385313],10747,56,00010747,00010746,2,0015995,0017578
[09:52:35-405860],10747,6,00010747,00010746,2,0015736,0017687
[09:52:36-120379],10747,4,00010747,00010746,2,0015732,0017687
[09:52:36-254171],10747,25,00010747,00010746,2,0015707,0017716
[09:52:36-255547],10747,50,00010747,00010746,2,0015657,0017727
[09:52:36-258050],10747,47,00010747,00010746,2,0015610,0017727
[09:52:36-259364],10747,2,00010747,00010746,2,0015608,0017727
[09:52:36-260804],10747,1,00010747,00010746,2,0015607,0017727
[09:52:36-262260],10747,37,00010747,00010746,2,0015570,0017727
[09:52:36-263687],10747,1,00010747,00010746,2,0015569,0017727
[09:52:36-265143],10747,2,00010747,00010746,2,0015567,0017727
[09:52:36-267651],10747,7,00010747,00010746,2,0015560,0017727
[09:52:36-268995],10747,1,00010747,00010746,2,0015559,0017727
[09:52:36-270613],10747,6,00010747,00010746,2,0015553,0017727
[09:52:36-272965],10747,25,00010747,00010746,2,0015528,0017727
[09:52:37-049826],10747,1,00010747,00010746,2,0015527,0017719
[09:52:38-236193],10747,107,00010748,00010747,2,0015420,0018112
[09:53:42-501975],10747,3,00010748,00010747,1,0014081,0018716
[09:55:03-154902],10747,6,00010748,00010747,1,0014178,0019332
[09:55:13-149381],10748,67,00010748,00010747,2,0013011,0019805
[09:55:19-345515],10748,500,00010748,00010747,2,0012412,0019805
[09:55:19-374741],10748,1,00010748,00010747,2,0012357,0019906
[09:55:20-417710],10748,1,00010748,00010747,2,0012356,0019904
[09:55:20-754661],10748,1,00010748,00010747,2,0012355,0019904
[09:57:51-283477],10747,2,00010748,00010747,1,0016545,0017744
[10:02:17-870072],10747,500,00010748,00010747,1,0016562,0017766
[10:02:41-675754],10748,1,00010748,00010747,2,0016561,0017728
[10:03:46-320143],10747,2,00010748,00010747,1,0016508,0017781
[10:03:57-485655],10748,1,00010748,00010747,2,0016507,0017781
[10:04:07-411309],10748,59,00010748,00010747,2,0016448,0017781
[10:09:18-686627],10748,500,00010748,00010747,2,0017142,0018103
[10:09:18-702126],10748,2,00010748,00010747,2,0016290,0018143
[10:09:18-703508],10748,11,00010748,00010747,2,0016279,0018143
[10:09:18-706688],10748,1,00010748,00010747,2,0016278,0018143
[10:09:18-710509],10748,25,00010748,00010747,2,0016253,0018143
[10:09:18-711668],10748,1,00010748,00010747,2,0016252,0018143
[10:09:18-724122],10748,3,00010748,00010747,2,0016249,0018143
[10:09:19-775979],10748,1,00010748,00010747,2,0016248,0018139
[10:09:20-092711],10748,3,00010748,00010747,2,0016245,0018139
[10:09:25-466573],10748,10,00010748,00010747,2,0016239,0018129
[10:09:25-746866],10748,100,00010748,00010747,2,0016139,0018129
[10:09:27-560186],10748,43,00010749,00010748,2,0016093,0018185
[10:09:27-563167],10748,1,00010749,00010748,1,0016129,0018184
[10:09:27-565943],10748,9,00010749,00010748,1,0016129,0018176
[10:09:27-569613],10748,1,00010749,00010748,1,0016129,0018177
[10:09:27-570941],10748,1,00010749,00010748,1,0016129,0018176
[10:09:27-572375],10748,1,00010749,00010748,1,0016129,0018175
[10:09:27-762249],10748,5,00010749,00010748,1,0016129,0018168
[10:09:28-092696],10748,40,00010749,00010748,1,0016129,0018130
[10:09:34-437361],10748,1,00010749,00010748,1,0016129,0018456
[10:09:39-363326],10749,1,00010749,00010748,2,0016127,0018461
[10:09:46-041584],10748,26,00010749,00010748,1,0015527,0018435
[10:09:49-794113],10748,40,00010749,00010748,1,0015527,0018395
[10:10:01-444462],10748,3,00010749,00010748,1,0015579,0018132
[10:10:34-278283],10749,1,00010749,00010748,2,0015538,0018550
[10:12:06-239800],10749,2,00010749,00010748,2,0015452,0018595
[10:12:06-240116],10749,2,00010749,00010748,2,0015450,0018595
[10:12:06-241408],10749,2,00010749,00010748,2,0015448,0018595
[10:12:06-243116],10749,2,00010749,00010748,2,0015446,0018595
[10:12:06-244318],10749,4,00010749,00010748,2,0015442,0018595
[10:13:07-838637],10749,500,00010749,00010748,2,0013432,0018691
[10:13:07-848222],10749,6,00010749,00010748,2,0013423,0018691
[10:13:08-785873],10749,1,00010749,00010748,2,0013422,0018691
[10:13:09-732980],10749,50,00010749,00010748,2,0013372,0018642
[10:13:10-237000],10749,10,00010749,00010748,2,0013362,0018642
[10:13:10-385206],10749,64,00010749,00010748,2,0013298,0018642
[10:13:11-171588],10749,9,00010749,00010748,2,0013289,0018633
[10:13:11-620110],10749,1,00010749,00010748,2,0013291,0018569
[10:13:12-221957],10749,50,00010749,00010748,2,0013241,0018569
[10:13:19-028640],10749,8,00010749,00010748,2,0013404,0018624
[10:14:39-673143],10749,1,00010749,00010748,2,0013670,0018715
[10:15:53-761436],10749,1,00010749,00010748,2,0013400,0018911
[10:15:54-082779],10749,1,00010749,00010748,2,0013399,0018911
[10:16:05-923365],10749,17,00010749,00010748,2,0013237,0018912
[10:16:12-935175],10749,1,00010749,00010748,2,0013216,0018913
[10:16:14-029005],10749,100,00010749,00010748,2,0013116,0018913
[10:16:14-031696],10749,158,00010750,00010748,2,0012958,0018913
[10:16:28-972468],10750,1,00010750,00010749,2,0013008,0019121
[10:16:44-826369],10750,10,00010750,00010749,2,0013048,0019224
[10:17:20-507500],10750,30,00010750,00010749,2,0013173,0019348
[10:19:54-607153],10749,7,00010750,00010749,1,0014746,0019588
[10:21:36-908474],10749,800,00010750,00010749,1,0014767,0018759
[10:21:36-910584],10749,1,00010750,00010749,1,0014767,0018758
[10:21:36-913809],10749,72,,2 000106,1,, 000108
[10:21:37-571155],10749,2,00010749,00010748,2,0015018,0018686
[10:21:41-835859],10749,9,00010749,00010748,2,0015045,0018686
[10:24:05-149326],10748,1,00010749,00010748,1,0015143,0018829
[10:24:17-414163],10749,1,00010749,00010748,2,0014972,0018828
[10:24:19-786686],10749,5,00010749,00010748,2,0014967,0018830
[10:24:20-531264],10749,52,00010750,00010749,2,0014915,0018878
[10:24:24-003909],10749,65,00010749,00010748,1,0014898,0018826
[10:24:24-005800],10749,1,00010749,00010748,2,0014897,0018826
[10:24:24-007691],10749,14,00010750,00010748,2,0014883,0018826
[10:24:28-670607],10749,5,00010749,00010748,2,0014978,0018826
[10:25:11-786929],10749,1,00010749,00010748,2,0014848,0018824
[10:25:19-423405],10748,1,00010749,00010748,1,0014727,0018822
[10:25:19-909638],10749,1,00010749,00010748,2,0014837,0018822
[10:25:20-688148],10749,50,00010749,00010748,2,0014787,0018822
[10:25:47-489907],10749,50,00010749,00010748,2,0014737,0018822
[10:27:58-321696],10749,2,00010749,00010748,2,0014883,0018735
[10:28:31-136367],10749,9,00010749,00010748,2,0014874,0018739
[10:29:46-706012],10749,1,00010749,00010748,2,0015003,0018949
[10:30:04-245905],10749,3,00010749,00010748,2,0015000,0018755
[10:30:09-976585],10749,1,00010749,00010748,2,0014999,0018755
[10:31:54-548680],10748,1,00010749,00010748,1,0014950,0018804
[10:32:48-700598],10749,2,00010749,00010748,2,0014801,0018806
[10:32:48-702446],10749,1,00010749,00010748,2,0014800,0018806
[10:32:49-919856],10749,10,00010749,00010748,2,0014790,0018806
[10:32:49-921467],10749,1,00010749,00010748,2,0014789,0018806
[10:32:51-622208],10749,10,00010749,00010748,2,0014779,0018800
[10:32:53-997936],10749,5,00010749,00010748,2,0014724,0018808
[10:32:56-034480],10749,1,00010749,00010748,2,0014673,0018808
[10:32:56-037435],10749,34,00010749,00010748,2,0014639,0018808
[10:32:56-037839],10749,19,00010749,00010748,2,0014620,0018808
[10:32:56-039367],10749,4,00010749,00010748,2,0014616,0018808
[10:32:56-040448],10749,30,,2 000106,2,, 000108
[10:33:45-766200],10749,170,00010750,00010749,1,0014587,0018865
[10:33:45-768552],10749,6,,2 000106,1,, 000108
[10:34:02-434162],10749,60,00010749,00010748,1,0014597,0018864
[10:34:03-864226],10749,1,00010749,00010748,2,0014695,0018864
[10:34:09-485410],10749,50,00010749,00010748,2,0014790,0018866
[10:34:13-691320],10749,50,00010749,00010748,2,0014715,0018866
[10:34:22-463918],10749,1,00010750,00010748,2,0014619,0018866
[10:34:22-485186],10749,1,00010750,00010748,1,0014586,0018866
[10:34:59-889125],10750,1,00010750,00010749,2,0014585,0019216
[10:36:24-129333],10750,150,00010750,00010749,2,0014320,0019331
[10:39:07-721334],10750,1,00010750,00010749,2,0014186,0019342
[10:39:43-323034],10749,50,00010750,00010749,1,0014201,0019296
[10:39:44-430123],10749,500,00010750,00010749,1,0014234,0018793
[10:39:44-431778],10749,20,00010750,00010749,1,0014234,0018773
[10:39:44-432579],10749,89,00010749,00010748,1,0014254,0018684
[10:41:47-633042],10748,8,00010749,00010748,1,0015694,0018461
[10:43:02-942360],10748,1,00010749,00010748,1,0015720,0018377
[10:44:30-021695],10748,59,00010749,00010748,1,0015465,0018110
[10:45:56-883134],10749,100,00010749,00010748,2,0014893,0018307
[10:45:57-365654],10749,5,00010749,00010748,2,0014888,0018307
[10:46:01-399152],10749,100,00010749,00010748,2,0014788,0018307
[10:46:01-400691],10749,5,00010749,00010748,2,0014783,0018307
[10:46:02-176080],10749,50,00010749,00010748,2,0014733,0018302
[10:46:02-497029],10749,1,00010749,00010748,2,0014732,0018302
[10:46:02-806882],10749,4,00010749,00010748,2,0014728,0018302
[10:46:04-258453],10749,60,00010749,00010748,2,0014668,0018302
[10:46:05-150584],10749,10,00010749,00010748,2,0014658,0018302
[10:46:05-936835],10749,3,00010749,00010748,2,0014658,0018349
[10:46:06-948249],10749,149,00010750,00010749,2,0014509,0018400
[10:46:06-949885],10749,5,00010750,00010749,1,0014509,0018395
[10:46:06-950950],10749,10,00010750,00010749,1,0014509,0018385
[10:46:06-952388],10749,1,00010750,00010749,1,0014509,0018384
[10:46:06-953863],10749,2,00010750,00010749,1,0014509,0018382
[10:46:06-955134],10749,33,,2 000106,1,, 000108
[10:46:35-446611],10748,1,00010749,00010748,1,0014711,0018506
[10:46:53-478272],10749,1,00010749,00010748,2,0014610,0018551
[10:47:51-199556],10749,85,00010749,00010748,2,0014665,0018564
[10:50:14-458372],10749,93,00010749,00010748,2,0014335,0018786
[10:50:21-566719],10749,50,00010749,00010748,2,0014290,0018778
[10:50:33-906417],10748,2,00010749,00010748,1,0014290,0018766
[10:51:39-607040],10749,1,00010749,00010748,2,0014241,0018795
[10:51:39-608364],10749,1,00010749,00010748,2,0014240,0018795
[10:51:39-610846],10749,2,00010749,00010748,2,0014238,0018795
[10:51:39-612034],10749,26,00010749,00010748,2,0014212,0018795
[10:51:39-613331],10749,61,00010749,00010748,2,0014151,0018795
[10:51:39-617059],10749,2,00010749,00010748,2,0014149,0018795
[10:51:39-618433],10749,8,00010749,00010748,2,0014141,0018795
[10:51:39-619629],10749,2,00010749,00010748,2,0014139,0018795
[10:51:39-620857],10749,5,00010749,00010748,2,0014134,0018795
[10:51:39-623397],10749,20,00010750,00010748,2,0014114,0018795
[10:51:41-156944],10749,1,00010749,00010748,1,0014115,0018794
[10:51:41-796373],10749,6,00010750,00010749,1,0014169,0018795
[10:51:41-797384],10749,1,,2 000106,1,, 000108
[10:51:46-577084],10749,5,00010750,00010749,2,0014169,0018809
[10:51:47-885366],10749,15,00010750,00010748,1,0014169,0018794
[10:51:49-294679],10749,20,00010749,00010748,1,0014179,0018774
[10:51:50-549776],10749,10,00010750,00010749,2,0014204,0018814
[10:51:50-552447],10749,25,00010750,00010749,1,0014204,0018789
[10:51:50-554885],10749,3,00010750,00010749,1,0014204,0018786
[10:51:50-556067],10749,12,,2 000106,1,, 000108
[10:52:00-745481],10749,9,00010750,00010749,2,0014204,0018826
[10:53:04-566229],10749,157,00010749,00010748,1,0014242,0017639
[10:53:05-762177],10749,3,00010749,00010748,2,0014333,0017611
[10:53:23-929000],10749,3,00010749,00010748,2,0014426,0017392
[10:53:34-276909],10749,5,00010749,00010748,2,0014421,0017392
[10:53:40-699787],10749,40,00010749,00010748,2,0014328,0017312
[10:53:51-317938],10749,100,00010750,00010749,2,0014199,0017612
[10:54:28-303952],10750,5,00010750,00010749,2,0013713,0017892
[10:59:44-288262],10750,200,00010750,00010749,2,0014522,0018167
[10:59:44-291152],10750,300,00010750,00010749,2,0014222,0017867
[10:59:55-017558],10750,300,00010750,00010749,2,0013965,0017600
[10:59:55-021369],10750,129,00010750,00010749,2,0013462,0017600
[10:59:55-022823],10750,6,00010750,00010749,2,0013456,0017600
[10:59:55-023774],10750,10,00010750,00010749,2,0013446,0017600
[10:59:55-026531],10750,66,00010750,00010749,2,0013380,0017600
[10:59:55-032979],10750,26,00010750,00010749,2,0013354,0017600
[10:59:56-675902],10750,42,00010750,00010749,2,0013312,0017600
[10:59:58-216507],10750,1,00010750,00010749,2,0013311,0017600
[11:00:11-790500],10750,10,00010750,00010749,2,0013446,0017702
[11:00:22-168928],10750,60,00010750,00010749,2,0013386,0017632
[11:00:23-322563],10750,30,00010750,00010749,2,0013356,0017632
[11:00:35-549675],10750,300,00010750,00010749,2,0013056,0017602
[11:00:35-551519],10750,6,00010750,00010749,2,0013050,0017602
[11:00:35-552429],10750,2,00010750,00010749,2,0013048,0017602
[11:00:35-553867],10750,17,00010750,00010749,2,0013031,0017602
[11:00:35-555316],10750,12,00010750,00010749,2,0013019,0017602
[11:00:36-235615],10750,15,00010751,00010750,2,0013004,0017647
[11:00:36-375449],10750,49,00010751,00010749,1,0013124,0017601
[11:00:36-716818],10750,1,00010751,00010749,1,0013124,0017596
[11:00:36-996841],10750,4,00010750,00010749,2,0013422,0017596
[11:00:37-883620],10750,1,00010750,00010749,2,0013426,0017596
[11:00:38-738435],10750,3,00010750,00010749,2,0013421,0017596
[11:00:40-241216],10750,1,00010750,00010749,2,0013466,0017496
[11:00:40-862609],10750,2,00010750,00010749,2,0013464,0017396
[11:00:41-794430],10750,3,00010750,00010749,2,0013462,0017396
[11:00:44-033681],10750,20,00010750,00010749,2,0013442,0017396
[11:00:45-253701],10750,20,00010750,00010749,2,0013419,0017396
[11:00:47-820370],10750,5,00010750,00010749,2,0013414,0017396
[11:00:52-055084],10750,100,00010750,00010749,2,0013315,0017396
[11:00:52-120708],10750,100,00010750,00010749,2,0013215,0017296
[11:00:52-121395],10750,90,00010751,00010750,2,0013125,0017206
[11:00:52-429032],10750,6,00010751,00010750,1,0013125,0017100
[11:00:52-431055],10750,1,00010751,00010750,1,0013125,0017099
[11:00:52-431181],10750,3,,3 000106,1,, 000108
[11:00:53-266168],10750,10,00010750,00010749,2,0013159,0017096
[11:00:53-386515],10750,15,00010750,00010749,2,0013144,0017096
[11:00:53-415195],10750,19,00010751,00010750,2,0013125,0017277
[11:00:54-560536],10750,185,00010750,00010749,1,0013240,0017096
[11:00:55-065066],10750,118,00010751,00010750,2,0013125,0017178
[11:01:06-754480],10750,8,00010751,00010750,1,0013325,0017323
[11:01:06-755957],10750,10,00010751,00010750,1,0013325,0017310
[11:01:08-691676],10750,199,00010750,00010749,1,0013326,0017131
[11:01:34-557266],10750,5,00010750,00010749,2,0013702,0016949
[11:01:54-592599],10750,100,00010750,00010749,2,0013561,0016959
[11:02:35-456091],10749,1,00010750,00010749,1,0013743,0017003
[11:03:32-031474],10750,34,00010750,00010749,2,0013477,0017141
[11:03:32-036525],10750,28,00010750,00010749,2,0013449,0017141
[11:03:32-038836],10750,88,00010750,00010749,2,0013361,0017141
[11:03:32-043944],10750,2,00010750,00010749,2,0013359,0017141
[11:03:32-046472],10750,94,00010751,00010750,2,0013265,0017143
[11:03:34-395751],10750,13,00010751,00010749,1,0013265,0017141
